,Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
2655,2655,50f6Sc85lbQgEaOfQm41Zr,['Lauren Daigle'],How Can It Be,Trust in You,66,211600,False,0.413,0.636,9,-5.651,1,0.0407,0.0186,0.0,0.106,0.203,176.048,4,alt-rock
44235,44235,1PJRDeZSoZk7gtisdTYfLi,['Hoobastank'],Hoobastank (20th Anniversary Edition),Crawling In The Dark,66,175226,False,0.588,0.927,6,-4.776,0,0.113,0.000305,3.83e-05,0.195,0.652,93.571,4,grunge
31623,31623,5EbX5xL3O2xT8FxCpYzgUO,['Alessia Cara'],"How Far I'll Go (From ""Moana"")","How Far I'll Go - From ""Moana""",66,175517,False,0.309,0.544,9,-9.621,1,0.352,0.155,0.000265,0.0727,0.16,180.979,4,electro
101358,101358,1kh6iEcYhNL6jbMr5BVEVG,['Oto Roth'],Anatomy of Change,Anatomy of Change,66,144782,False,0.131,0.00333,5,-35.416,1,0.0405,0.993,0.966,0.123,0.0349,81.947,4,sleep
55051,55051,4rSmmC6OYmjVOYxr8ruVWN,"['Pritam', ""Nikhil D'Souza""]",Crook (Original Motion Picture Soundtrack),Mere Bina,66,289560,False,0.511,0.767,2,-5.699,1,0.0524,0.651,0.0,0.153,0.463,79.923,4,indian
55024,55024,4UMIv5jd9gK98a39BQRD9X,"['Pritam', 'Arijit Singh', 'Amitabh Bhattacharya']",Brahmastra (Original Motion Picture Soundtrack),Kesariya,66,268164,False,0.577,0.574,0,-6.525,1,0.0278,0.572,0.0,0.1,0.436,94.009,4,indian
55081,55081,0Yld4eVEV6rBvpijVU2s6l,"['Pritam', 'Arijit Singh']",Dangal (Original Motion Picture Soundtrack),Naina,66,225750,False,0.501,0.445,6,-8.432,1,0.0337,0.772,0.0,0.117,0.388,80.086,4,indian
55080,55080,0HnbfIzOu6eLF8Kb1mT9Wl,"['WORMONO', 'Tejas R.H']",Laaree Chootee,Laaree Chootee,66,130718,False,0.303,0.349,11,-15.52,1,0.208,0.758,0.000169,0.363,0.337,180.246,4,indian
55077,55077,6WediUhXDfm8FR3wlM0r3G,"['Pritam', 'Mika Singh', 'Shefali Alvares']",Desi Boyz,Subha Hone Na De,66,288696,False,0.727,0.9,8,-4.529,1,0.0452,0.0805,0.0464,0.154,0.505,131.97,4,indian
23245,23245,4zLSkwZaiMfzzapPCbdG90,['GAMPER & DADONI'],Gimme! Gimme! Gimme!,Gimme! Gimme! Gimme!,66,187068,False,0.62,0.748,2,-5.36,0,0.058,0.0151,0.016,0.0729,0.417,125.999,4,deep-house
15817,15817,0Xzibp4sColB67CPXM7Dm2,['Dan'],Legends Aren't Made,Legends Aren't Made,66,168247,True,0.624,0.443,11,-7.544,1,0.3,0.799,0.0,0.108,0.569,97.857,3,chill
31581,31581,0d1ujEcFwTqA4kWliTSJim,"['Alan Walker', 'Georgia Ku']",Don't You Hold Me Down,Don't You Hold Me Down,66,132597,False,0.773,0.839,5,-4.046,1,0.0566,0.0276,0.00797,0.132,0.303,123.975,4,electro
51127,51127,19EZKr7Kf0XWCcspyWL8Rp,"['Sidhu Moose Wala', 'Tion Wayne']",Moosetape,Celebrity Killer (feat. Tion Wayne),66,203333,False,0.714,0.72,2,-4.722,1,0.136,0.102,0.0,0.344,0.592,143.877,4,hip-hop
51126,51126,2NBYiYtI4v1ujkhHZBq3xw,"['Sidhu Moose Wala', 'Stefflon Don']",Moosetape,Invincible (feat. Stefflon Don),66,244444,False,0.774,0.672,2,-4.351,1,0.0621,0.276,1.82e-05,0.111,0.307,107.956,4,hip-hop
51125,51125,7gFzBppKTiKAs38SWOjbO6,['Vilen'],Kyun Dhunde,Kyun Dhunde,66,70434,False,0.711,0.346,7,-10.162,1,0.0291,0.766,0.0,0.212,0.771,91.993,4,hip-hop
15159,15159,5cgy5vMqVZbd8hYutp2txu,['keshi'],GABRIEL,TOUCH,66,205346,False,0.412,0.613,10,-9.803,1,0.125,0.528,1.96e-06,0.104,0.314,89.025,4,chill
79164,79164,00PnFrg2QQzPqkeuxGxcz9,['Kalen Elmsley'],Relaxing Piano (Neoclassical Sessions),Spheroidal,66,184220,False,0.367,0.0221,2,-27.33,1,0.0459,0.996,0.95,0.0709,0.158,103.169,3,piano
101356,101356,3aQ46BOZ8C3fOfSFfyEcwq,['Sea of Waves'],Blue Sphere,Blue Sphere,66,162118,False,0.209,0.0391,0,-27.37,1,0.043,0.888,0.838,0.0894,0.0518,60.884,4,sleep
101251,101251,7zwddyEol0Hg5K8HQd3srX,['Sayulita'],La Caoba,La Caoba,66,159744,False,0.063,0.0295,8,-30.552,0,0.0425,0.864,0.866,0.104,0.117,65.408,3,sleep
101310,101310,41Fp3VZmyloxKUUcWDUrH2,['Polysomni'],Repouso,Repouso,66,236583,False,0.142,0.0126,9,-36.191,0,0.0465,0.982,0.755,0.129,0.0389,141.203,5,sleep
107320,107320,31MOjWj3CT3dCQsMV2b8Wu,['New Order'],The Best of New Order,Blue Monday '88,66,244720,False,0.681,0.893,7,-8.485,1,0.0378,6.47e-05,0.383,0.0626,0.951,130.475,4,synth-pop
107173,107173,1y748kOQshZECWk5MddfOv,['Climie Fisher'],Everything,Love Changes (Everything),66,268186,False,0.624,0.868,5,-5.867,1,0.0269,0.305,1.38e-05,0.186,0.806,111.143,4,synth-pop
65439,65439,5iIpbD34k4wnuRMZDNnuWf,['HyunA'],I'm Not Cool,I'm Not Cool,66,174173,False,0.883,0.845,11,-2.069,1,0.0585,0.0161,0.00157,0.29,0.656,116.004,4,k-pop
51160,51160,0HTb4JfMtMkMYUtyd19In3,"['Bilal Saeed', 'Momina Mustehsan']",Baari,Baari,66,235297,False,0.658,0.539,3,-7.043,1,0.0433,0.857,1.45e-06,0.0999,0.461,80.088,4,hip-hop
15770,15770,0wCWfjqo0FV1CDseDGD0cV,['Idi Akz'],Two Years Clear,Two Years Clear,66,205053,True,0.695,0.552,1,-9.271,0,0.434,0.183,0.0,0.154,0.665,142.818,4,chill
44207,44207,6Bm6qUCSatPAqkQllFL7oA,['Matchbox Twenty'],More Than You Think You Are,Unwell,66,228706,False,0.256,0.788,6,-5.263,0,0.0403,0.0298,0.0,0.707,0.429,80.718,4,grunge
51208,51208,7AW4g4I9fPfUIyqtbsuAkM,"['AP Dhillon', 'Gurinder Gill', 'Gminxr']",Droptop,Droptop,66,141176,False,0.899,0.479,2,-10.432,1,0.272,0.0126,0.0,0.142,0.309,85.005,4,hip-hop
51204,51204,4fyR24BKznXBLNkK8LwWla,['Yo Yo Honey Singh'],Dheere Dheere,Dheere Dheere,66,212412,False,0.73,0.58,0,-7.976,1,0.124,0.0399,2.48e-05,0.0703,0.55,167.915,4,hip-hop
33488,33488,2kMjk14RmYyYhhSbipoa9U,['My Chemical Romance'],The Black Parade,The Sharpest Lives,66,200880,False,0.513,0.937,1,-3.427,0,0.0532,0.000111,0.000102,0.083,0.543,155.015,4,emo
33521,33521,0EPLdgfGTsdcf7ygd8ChoZ,['Lil Peep'],HELLBOY,OMFG,66,197853,True,0.576,0.702,8,-5.968,1,0.0534,0.24,1.82e-06,0.114,0.458,146.122,4,emo
15257,15257,0Hfah746oDkvCS7ySP3k1c,['8percent'],dream girl,dream girl,66,87408,False,0.795,0.385,7,-13.526,0,0.329,0.851,5.98e-05,0.234,0.55,109.996,4,chill
68908,68908,774Vy9sPhpePjj0B7WHaG2,['Cosculluela'],El Príncipe [Ghost Edition],Prrrum,66,238564,False,0.832,0.74,0,-4.862,1,0.214,0.101,0.0,0.339,0.714,90.045,4,latino
79168,79168,0tL0JB08d5De5zBko245Y8,['Christian Peterson-Bergling'],Midsommarnatt,Sommarvals,66,176557,False,0.352,0.0464,1,-27.631,1,0.0307,0.973,0.879,0.107,0.339,98.943,4,piano
15161,15161,7cZlFUJO4BjedIErzdP6iq,['lofi.samurai'],oldies,love,66,81037,False,0.864,0.482,8,-16.789,0,0.225,0.664,1.68e-05,0.269,0.964,133.234,4,chill
95300,95300,2wRkBumdItthjYP9XknImg,"['Marc Anthony', 'Will Smith', 'Bad Bunny']",Está Rico,Está Rico,66,215151,False,0.817,0.74,11,-4.566,0,0.283,0.266,0.0,0.0992,0.674,130.04,4,salsa
44163,44163,2D52zjCyqEIQa221lhw6uk,['Thirty Seconds To Mars'],This Is War,This Is War,66,326983,False,0.402,0.723,6,-5.26,1,0.0579,0.0663,2e-06,0.233,0.224,160.047,4,grunge
51256,51256,0cpyy8xLYRt1OdlnqPmMnm,"['AP Dhillon', 'Gurinder Gill', 'Manni Sandhu']",Majhail,Majhail,66,175187,False,0.811,0.844,8,-4.395,1,0.0898,0.31,0.0,0.731,0.889,93.48,4,hip-hop
5519,5519,6H0PLsSYMzDOqhLgyOlzIj,['Kenshi Yonezu'],STRAY SHEEP,感電,66,264533,False,0.633,0.723,8,-5.733,0,0.143,0.107,0.0,0.0818,0.688,103.101,4,anime
43062,43062,11Ojp7JniVvwd0gmgvyKkd,['Five Finger Death Punch'],"The Wrong Side Of Heaven And The Righteous Side Of Hell, Volume 1",Wrong Side of Heaven,66,271000,True,0.481,0.932,4,-4.592,0,0.083,0.00721,0.0,0.337,0.543,149.992,4,groove
43029,43029,1yc53HK08sDab7PDFgnLWk,['Lamb of God'],Ashes of the Wake (15th Anniversary),Laid to Rest,66,230127,True,0.366,0.956,10,-3.725,0,0.108,0.000293,0.00447,0.449,0.159,104.016,3,groove
43231,43231,6bo13cPb5M0B6LhQEl0A3E,['Five Finger Death Punch'],AfterLife,Times Like These,66,209976,False,0.437,0.935,8,-4.278,0,0.0675,0.0102,0.0,0.135,0.593,73.722,4,groove
31724,31724,0uLPKDuIhkIhttiwezNdiG,['Alec Benjamin'],These Two Windows,Jesus in LA,66,171539,False,0.787,0.558,0,-5.237,1,0.0414,0.664,0.0,0.347,0.706,94.049,4,electro
31712,31712,7LEMGMfmJDd1iLsGD9eV5l,['Lauv'],Without You,Love Somebody,66,142773,False,0.465,0.468,7,-7.799,1,0.134,0.262,0.0,0.0639,0.373,83.366,4,electro
101305,101305,56y8h73SZXnIzR0fGSQlca,['Adeline Verver'],Turndown Service,Turndown Service,66,115800,False,0.164,0.0188,10,-34.105,1,0.0341,0.946,0.893,0.081,0.0593,71.96,4,sleep
101303,101303,70w16KjhO0HQz6eqllKYJo,['Vishal Casey'],Appreciation,Appreciation,66,169000,False,0.206,0.0132,7,-30.649,1,0.0406,0.99,0.974,0.108,0.0872,74.014,3,sleep
101300,101300,0f5IlhiVWUUq4SGHyrRxIt,['Universo'],Galaxia,Viento Estelar,66,185943,False,0.141,0.0405,3,-29.013,1,0.0382,0.965,0.966,0.0983,0.0378,59.418,4,sleep
101266,101266,4Q5G40Lq1b1lYp20Bt5Sfo,['Baby Sleep'],Shhhh Baby Shusher For Sleep,Shhhh Baby Shusher For Sleep,66,157361,False,0.216,0.203,0,-26.57,0,0.153,0.000827,0.000466,0.133,0.039,132.84,5,sleep
101263,101263,01yqm6MIIlCdOXCtrYJpRx,['Mila Harper'],Mo Chroidhe,Mo Chroidhe,66,182741,False,0.159,0.00979,7,-38.361,1,0.0409,0.976,0.938,0.0896,0.0734,66.426,5,sleep
101261,101261,620GB7wI2P5ltdAy4hJVHZ,['Sanja Göransson'],Under Samma Himmel,Under Samma Himmel,66,171000,False,0.171,0.00176,2,-34.599,1,0.0444,0.982,0.907,0.107,0.101,67.53,3,sleep
31704,31704,6Zc5f20q7sOe1IC1c1jQvZ,"['Halsey', 'Juice WRLD']",Without Me (with Juice WRLD),Without Me (with Juice WRLD),66,228816,True,0.744,0.514,6,-6.103,1,0.0746,0.355,0.0,0.184,0.449,136.013,4,electro
98064,98064,7namdlOhbtsc8FvoSafOQt,['Jonathan Groff'],Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),Lost in the Woods,66,180762,False,0.366,0.478,8,-6.972,1,0.0277,0.695,8.91e-06,0.124,0.293,149.307,4,show-tunes
98057,98057,1Tt7zr1yDbKbT8L4jzSZ74,['Josh Gad'],Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),When I Am Older,66,111452,False,0.73,0.326,8,-7.001,1,0.26,0.705,0.0,0.103,0.434,116.893,4,show-tunes
98107,98107,0PKmDncVOiNQLO6D1P6PXi,"['Susan Egan', 'Cheryl Freeman', 'LaChanze', 'Vaneese Thomas', 'Lillias White', 'Disney']",Hercules (Original Motion Picture Soundtrack),I Won't Say (I'm In Love),66,140226,False,0.684,0.481,0,-10.305,1,0.0391,0.228,0.0,0.157,0.48,121.208,4,show-tunes
15625,15625,6pe4kkc27IKSkubhLY7a5C,['JBee'],24's,24's,66,166027,True,0.54,0.538,7,-10.838,0,0.389,0.329,0.0,0.106,0.607,97.542,5,chill
80249,80249,6alUOXeJ3T6vi8dkN8QSbi,"['Rahat Fateh Ali Khan', ""Suzanne D'Mello""]",Tera Mera Saath Ho,"Rishte Naate - From ""De Dana Dan""",66,286586,False,0.637,0.825,11,-6.612,1,0.0815,0.352,0.0,0.389,0.835,92.029,4,pop-film
65484,65484,5EgYDyMDCi8X0zDydTF7Rb,['BTS'],BTS WORLD (Original Soundtrack),Heartbeat (BTS World Original Soundtrack),66,253303,False,0.437,0.716,5,-4.306,1,0.05,0.39,0.0,0.208,0.307,170.094,4,k-pop
11104,11104,3xxmjMvJsSR3L7mUOxP9QA,['Noisettes'],Wild Young Hearts,Never Forget You,66,192213,False,0.569,0.692,9,-4.683,1,0.0323,0.0167,3.78e-05,0.126,0.737,141.632,4,british
98109,98109,2TK2KSrzXD6W01qjXVjNGh,"['Leslie Odom Jr.', 'Lin-Manuel Miranda', 'Daveed Diggs', 'Okieriete Onaodowan', 'Original Broadway Cast of Hamilton']",Hamilton (Original Broadway Cast Recording),The Room Where It Happens,66,318214,False,0.638,0.49,4,-9.382,0,0.426,0.271,0.0,0.664,0.511,173.552,4,show-tunes
39886,39886,5bu9A6uphPWg39RC3ZKeku,"['Johann Sebastian Bach', 'Glenn Gould']","Bach: The Goldberg Variations, BWV 988 (1981 Gould Remaster)","Goldberg Variations, BWV 988: Aria",66,184853,False,0.454,0.0139,4,-29.966,0,0.0514,0.995,0.943,0.0736,0.244,130.253,4,german
15241,15241,6OXJL2HaygePLxP2ICvVh0,['meynus'],"i don't like it, you're not the same","i don't like it, you're not the same",66,97685,False,0.533,0.168,11,-13.329,0,0.0472,0.422,0.39,0.135,0.074,114.757,4,chill
2870,2870,00B7SBwrjbycLMOgAmeIU8,['Red Hot Chili Peppers'],Return of the Dream Canteen,Reach Out,66,251588,False,0.663,0.71,11,-5.55,0,0.0599,0.00745,0.00559,0.147,0.487,120.984,4,alt-rock
2869,2869,4yffABDkB5A9flvr9vQFck,['The Black Keys'],Brothers (Deluxe Remastered Anniversary Edition),Howlin' for You,66,191956,False,0.725,0.747,11,-5.545,1,0.0876,0.0272,0.0468,0.104,0.38,132.921,4,alt-rock
2864,2864,2dbA4sPwu3iK72c0mA6907,['Red Hot Chili Peppers'],Return of the Dream Canteen,Bella,66,291346,False,0.492,0.815,7,-5.499,0,0.0487,0.00643,2e-05,0.0875,0.812,171.379,4,alt-rock
2863,2863,0G1BEi8ByngMCJqcPnDACw,['Red Hot Chili Peppers'],Return of the Dream Canteen,Eddie,66,341986,False,0.515,0.809,9,-5.817,0,0.0512,0.00455,0.0723,0.0905,0.525,142.011,4,alt-rock
80231,80231,4tjLYTXFqZhkUDga4bQ0yl,"['Neha Kakkar', 'Dhvani Bhanushali', 'Ikka', 'Tanishk Bagchi']","Dilbar (From ""Satyameva Jayate"")","Dilbar (From ""Satyameva Jayate"")",66,184432,False,0.725,0.912,9,-3.665,0,0.0851,0.155,7.68e-05,0.107,0.674,104.054,4,pop-film
80226,80226,5a11x5PUFvJEadMRqtNtTr,"['Atif Aslam', 'Shreya Ghoshal']",Tere Naal Love Ho Gaya (Original Motion Picture Soundtrack),Piya O Re Piya,66,292746,False,0.442,0.574,2,-6.394,1,0.0828,0.273,0.0,0.094,0.308,167.857,4,pop-film
39652,39652,2D85QAziPXN1KMIW50NPpl,['Milky Chance'],Sadnecessary,Flashed Junk Mind,66,262000,False,0.84,0.84,11,-8.721,1,0.0475,0.389,0.0324,0.114,0.904,117.98,4,german
39600,39600,5itF66zYn38tEXTAvFPqIk,['Milky Chance'],Sadnecessary,Down By The River,66,241052,False,0.687,0.695,9,-7.954,1,0.0486,0.755,6.11e-05,0.109,0.453,114.029,4,german
31780,31780,4VPXFi4vFTtS9wHe6oMQaT,['Zara Larsson'],So Good,I Can't Fall in Love Without You,66,180640,True,0.485,0.332,4,-9.244,1,0.0338,0.784,0.000122,0.146,0.273,130.813,4,electro
80197,80197,7heMX7gyHP0mhTlNgd7Lxd,"['A.R. Rahman', 'Badshah', 'Tanishk Bagchi', 'Shashaa Tirupati', 'Jubin Nautiyal']",OK Jaanu (Original Motion Picture Soundtrack),The Humma Song,66,179657,False,0.721,0.65,0,-6.95,0,0.135,0.0115,0.00014,0.34,0.392,130.487,5,pop-film
80196,80196,5SXwKl2nWY1No4wZ0FJDHN,"['A.R. Rahman', 'Vagu Mazan', 'Thoughtsfornow']",Cobra (Original Motion Picture Soundtrack),Adheeraa,66,259139,False,0.722,0.835,6,-9.082,0,0.0402,0.107,8.23e-05,0.0928,0.558,110.962,4,pop-film
4214,4214,09cgbbadzZSKFd1hGN23p5,"['Bicep', 'Clara La San']",Water,Water,66,256898,False,0.528,0.822,4,-5.371,0,0.0287,0.0087,0.192,0.183,0.363,130.013,4,ambient
65544,65544,2LVw2bIK99go1NdD77dUCW,['BTS'],MAP OF THE SOUL : 7,Outro : Ego,66,196198,False,0.808,0.903,0,-3.106,1,0.0957,0.0121,0.000248,0.0993,0.473,116.988,4,k-pop
65542,65542,089PFeXotzDLNQz9NCk6pF,['BTS'],2 Cool 4 Skool,No More Dream,66,222066,False,0.438,0.864,2,-5.185,1,0.47,0.0118,1.66e-06,0.431,0.594,167.898,4,k-pop
80189,80189,6WAfYZXIKo2ufmQZQR9L8E,['A.R. Rahman'],Vendhu Thanindhathu Kaadu (Original Motion Picture Soundtrack),Marakkuma Nenjam,66,258319,False,0.671,0.373,2,-15.071,1,0.0362,0.783,0.105,0.111,0.315,119.972,4,pop-film
80187,80187,5b7u3idwfY2LyqMQlCwscm,['Palak Muchhal'],2016 Shinning Star - Palak Muchhal,"Kaun Tujhe (From ""M.S.Dhoni - The Untold Story"")",66,241448,False,0.531,0.431,2,-8.937,0,0.037,0.868,2.47e-05,0.127,0.19,107.99,4,pop-film
80181,80181,43YkTTlOD203o9E5ZxhUjF,['Arijit Singh'],Arijit Singh Broken Strings,"Main Dhoondne Ko Zamaane Mein (From ""Heartless"")",66,262986,False,0.329,0.45,2,-6.312,0,0.0405,0.594,0.0,0.13,0.284,80.095,4,pop-film
2861,2861,7cpC2EuFMexgy392K13RZb,['Red Hot Chili Peppers'],Return of the Dream Canteen,Fake as Fu@k,66,262373,True,0.599,0.777,8,-6.037,0,0.0922,0.0355,0.00301,0.0936,0.401,132.252,4,alt-rock
5024,5024,0OGw7V8wAI6OsZIQ12JkTP,['Vickeblanka'],wizard,Black Rover,66,209573,False,0.592,0.937,11,-4.905,1,0.0442,0.00139,1.74e-05,0.189,0.529,102.073,4,anime
5020,5020,17VP4tofJ3evJbtY8Tk1Qi,['Yugo Kanno'],JOJO'S BIZARRE ADVENTURE -Golden Wind O.S.T vol.1 Overture,il vento d'oro,66,295575,False,0.491,0.915,11,-4.834,1,0.143,0.00652,0.125,0.0906,0.582,134.947,4,anime
5018,5018,4dPVmeisPfQrLcjx0Wz1KW,['Apollo Fresh'],JoJo Pose,JoJo Pose,66,105333,True,0.781,0.533,1,-9.215,1,0.302,0.0366,0.0,0.597,0.326,133.967,4,anime
11531,11531,0RfzQhbvtn5lOaKdhpAni7,['Amy Winehouse'],Back To Black (Deluxe Edition),Me & Mr Jones,66,153173,True,0.583,0.486,4,-13.165,1,0.0759,0.518,0.0,0.0665,0.513,87.837,4,british
32107,32107,24upABZ8A0sAepfu91sEYr,"['Kid Francescoli', 'Julia Minkin']",Play Me Again,Moon (And It Went Like),66,390638,False,0.662,0.657,7,-10.002,1,0.0345,0.288,0.856,0.102,0.0584,117.986,4,electronic
101256,101256,0EGpuh2uzSDi5mnMIvgFui,['Hatha Priya'],Peaceful Patterns,Peaceful Patterns,66,169482,False,0.164,0.0368,9,-33.099,1,0.0447,0.774,0.802,0.111,0.0605,73.206,3,sleep
68807,68807,62o8KoI44JfN7aYxgTnPvh,['Maluma'],Mala Mía,Mala Mía,66,183752,False,0.749,0.752,6,-4.883,1,0.345,0.31,0.0,0.232,0.901,180.049,4,latino
80175,80175,7h24KIgBhiyzbYnxsGzevk,['Yasser Desai'],"Dil Maang Raha Hai (From ""Ghost"")",Dil Maang Raha Hai,66,193333,False,0.636,0.726,10,-8.205,0,0.0456,0.341,0.00727,0.105,0.542,162.035,4,pop-film
80174,80174,6qrb4ganbSTzcDDOo1pzMT,['Dev Negi'],Kedarnath,Sweetheart,66,212195,False,0.768,0.806,8,-6.277,1,0.0517,0.376,1.65e-06,0.0787,0.925,123.039,4,pop-film
15566,15566,2LO5hQnz5rEaRwkGUvZcHN,['Rocco'],spin you round,spin you round,66,126610,False,0.663,0.283,1,-15.806,1,0.0899,0.27,0.0,0.189,0.387,146.228,4,chill
39202,39202,1ZkmPku85veww4fF66aUFF,"['Harold Faltermeyer', 'Lady Gaga', 'Hans Zimmer', 'Lorne Balfe']",Top Gun: Maverick (Music From The Motion Picture),Top Gun Anthem,66,148933,False,0.448,0.336,2,-13.124,1,0.0322,0.00145,0.838,0.0661,0.0364,107.351,4,german
80170,80170,4BTPzhEsyW3blWcxcuhLM0,"['Shankar-Ehsaan-Loy', 'Shankar Mahadevan', 'Caralisa Monteiro', 'Shafqat Amanat Ali']",Kabhi Alvida Naa Kehna (Original Motion Picture Soundtrack),Mitwa,66,382973,False,0.63,0.63,4,-7.525,1,0.0364,0.295,1.26e-05,0.0934,0.517,107.103,4,pop-film
80169,80169,5ajfRrXpInejkZUxZOX6Rm,"['Yasser Desai', 'Jeet Gannguli', 'Rashmi Virag']",Parmanu (Original Motion Picture Soundtrack),Jitni Dafa,66,222302,False,0.643,0.513,10,-7.355,0,0.0253,0.832,0.000852,0.143,0.25,95.976,4,pop-film
80163,80163,0zHZSO80CTxNtvtRhveHRJ,"['Armaan Malik', 'Neeti Mohan']",Baar Baar Dekho (Original Motion Picture Soundtrack),Sau Aasmaan,66,234737,False,0.63,0.729,6,-4.93,1,0.0287,0.123,8e-06,0.0786,0.44,127.919,4,pop-film
80156,80156,1awtp7rf6ajhGY9BgzCHeZ,"['Mithoon', 'Arijit Singh', 'Sunidhi Chauhan']",Shivaay,"Darkhaast (feat. Arijit Singh, Sunidhi Chauhan)",66,374205,False,0.523,0.557,7,-7.799,1,0.0293,0.813,0.000581,0.0958,0.196,111.766,4,pop-film
80153,80153,0iXLwnLmLwn9y54JtBTNxY,"['Sonu Nigam', 'Shreya Ghoshal']",Om Shanti Om,Main Agar Kahoon,66,308158,False,0.533,0.436,5,-7.521,0,0.0276,0.234,3.17e-06,0.46,0.371,146.868,3,pop-film
80151,80151,1wnozUBSe7OMpmZiTPJC5j,"['A.R. Rahman', 'Javed Ali', 'KIRTI SAGATHIA', 'Pooja AV']",Raanjhanaa (Original Motion Picture Soundtrack),Tum Tak,66,304466,False,0.72,0.621,2,-9.773,1,0.0491,0.676,0.0,0.0679,0.566,114.987,4,pop-film
99300,99300,6KVFBsfbnaFFa43i4k0cce,['Zach Hood'],13 Missed Calls,13 Missed Calls,66,209538,True,0.639,0.724,7,-6.346,1,0.0664,0.452,0.0,0.159,0.522,129.712,3,singer-songwriter
65967,65967,6SQUopvuZyrWYjYayxxSXl,['Brave Girls'],Rollin',Rollin',66,197746,False,0.691,0.859,1,-4.118,1,0.112,0.0302,0.0,0.165,0.541,124.958,4,k-pop
65958,65958,2shyarF21wZvWew00TdaP3,['D.O.'],공감 (Empathy) - The 1st Mini Album,Rose - English Version,66,153706,False,0.616,0.395,0,-3.167,1,0.0607,0.379,0.0,0.0871,0.631,74.422,4,k-pop
67860,67860,2snbAel9GoxA6i6iH0Wvw9,['Ozuna'],OzuTochi,Te Pienso,66,147760,False,0.668,0.533,2,-7.409,1,0.098,0.117,0.0,0.305,0.676,163.733,4,latin
55065,55065,1EjxJHY9A6LMOlvyZdwDly,"['Pritam', 'Neeraj Shridhar']",Tum Mile (Original Motion Picture Soundtrack),Tum Mile,66,343786,False,0.738,0.798,0,-6.663,1,0.0334,0.32,5.15e-06,0.31,0.793,123.01,4,indian
79338,79338,6VpNGCU2ig4NQmsLfALdJU,['Kate Bush'],Never for Ever (2018 Remaster),Babooshka - 2018 Remaster,66,199226,False,0.49,0.362,5,-12.047,0,0.0382,0.762,1.14e-05,0.0671,0.292,108.866,4,piano
106901,106901,1mvZErZBp7WZT3HfGBykao,['September'],Dancing Shoes,Cry for You,66,209800,False,0.767,0.881,9,-3.988,1,0.0301,0.00133,0.000139,0.0551,0.961,130.018,4,swedish
62,62,7x4b0UccXSKBWxWmjcrG2T,['Kurt Cobain'],Montage Of Heck: The Home Recordings,And I Love Her,66,124933,False,0.616,0.282,1,-15.317,1,0.0331,0.983,0.833,0.13,0.435,96.638,4,acoustic
65618,65618,5FiXhM80sP4yg6tEnHkZZn,['(G)I-DLE'],I burn,HWAA,66,197320,False,0.384,0.868,6,-3.226,0,0.0711,0.0458,5.82e-06,0.0797,0.233,95.027,4,k-pop
99217,99217,19pChrR4hwdINqoOFUo2Hj,['Anson Seabra'],Keep Your Head Up Princess,Keep Your Head Up Princess,66,198220,False,0.689,0.143,6,-17.374,1,0.264,0.97,0.0,0.109,0.528,85.398,4,singer-songwriter
99182,99182,5MdZOhx2f37BPtxaEn0F85,['Keenan Te'],Never Let You Go,Never Let You Go,66,202434,False,0.726,0.499,1,-9.056,1,0.0379,0.0921,0.0,0.0717,0.465,114.9,4,singer-songwriter
80147,80147,7gXkeV2BHU3eLOMtsWs6nz,"['Sean Roldan', 'Pradeep Kumar', 'Nithyashree Venkataramanan']",Mehandi Circus (Original Motion Picture Soundtrack),Kodi Aruvi,66,260310,False,0.607,0.624,5,-7.051,0,0.0354,0.697,0.0,0.0994,0.757,157.305,3,pop-film
80146,80146,6tkl6rjuXWtVOCaXSSSCz2,['Armaan Malik'],2016 Shinning Star - Armaan Malik,"Jab Tak (From ""M.S.Dhoni - The Untold Story"")",66,174039,False,0.299,0.447,3,-7.862,0,0.0383,0.858,0.000314,0.097,0.321,121.723,4,pop-film
80145,80145,6Pf2T6xvc8C0lWrkg0yUFc,"['Thaman S', 'Shreya Ghoshal', 'Chiranjeevi', 'Salman Khan']","Thaar Maar Thakkar Maar (From ""God Father"")",Thaar Maar Thakkar Maar,66,267727,False,0.783,0.942,11,-4.371,0,0.0815,0.176,2.01e-06,0.175,0.908,132.028,4,pop-film
80144,80144,5DYfTyqUNBmOnQtljQjYk2,"['G. V. Prakash', 'S. P. Balasubrahmanyam', 'S.P. Charan', 'Prashanthini']",Aadukalam (Original Motion Picture Soundtrack),Ayyayo,66,324373,False,0.608,0.705,7,-5.525,0,0.0364,0.499,0.000124,0.0878,0.733,75.031,4,pop-film
80143,80143,1wIfq9Zul77qAtokyLTlXr,"['Harris Jayaraj', 'Karthik', 'VV Prassanna']",Vaaranam Aayiram (Original Motion Picture Soundtrack),Ava Enna,66,318493,False,0.594,0.454,5,-9.422,0,0.0755,0.497,3.83e-05,0.0736,0.705,133.825,4,pop-film
